1123	Samuti soovib Laur oma maja asjus jõuda advokaat Karineemega kohtuvälisele kokkuleppele.	Mrs Laur also wishes to reach an external agreement with the lawyer, Mr Karineeas, on her house.	[99, 84, 92]	1	[1.0630801754041426, 0.6681304714467177, 0.87113844457352]	0.8674496971414601	-0.5426032543182373
6913	Johannes Paulus II kuulutati õndsaks 1. mail 2011 paavst Benedictus XVI poolt ja pühakuks 27. aprillil 2014 Franciscuse poolt.	John Paul II was declared angry on 1 May 2011 by Pope Benedict XVI and sacrosanct by Franciscus on 27 April 2014.	[37, 20, 50]	0	[-0.4917438555772641, -1.003773006236051, 0.013959715917508699]	-0.4938523819652688	-0.226137489080429
907	Märtsis osales Rebane oma pataljoniga Punaarmee suurrünnaku nurjamises.	In March, Rebelane participated in a major attack by the Red Army, with her bitter punch.	[8, 29, 18]	0	[-1.1016181376000378, -1.2659124962624795, -1.4768801787803418]	-1.281470270880953	-0.6147978901863098
3187	pisivasakulLihula nunnakloostrile kuulunud Kloostrimõisa mõisa peahoone mais 2018	The term of the term 'Kastery', which was part of the monastery of the centre left Lihula nunan, was in May 2018.	[23, 25, 27]	0	[-1.318230271796973, -1.9060553907684363, -1.6969517045047373]	-1.6404124556900488	-0.5794168710708618
4920	2000. aastal oli umbes 52% elanikest kirjaoskamatud.	In 2000, around 52% of the population were illiterate.	[100, 84, 99]	1	[1.1249782957469103, 0.6681304714467177, 1.2807425052166714]	1.024617090803433	-0.2130987644195556
113	Portugal ei tunnustanud kunagi Eesti annekteerimist NSV Liidu poolt.	Portugal has never recognised the annexation of Estonia by the NSV Union.	[76, 63, 51]	1	[0.3190883206378832, -0.2337601711662148, -0.4297907926901062]	-0.1148208810728125	-0.2627755105495453
4313	Selle roll elus sõltub kontekstist, sealhulgas kaasnevatest emotsioonidest ja suhetest, mille väljenduseks seda hakatakse pidama.	Its role in life depends on the context, including the emotions and relations that this will be seen as an expression of.	[100, 85, 80]	1	[1.0991035183644302, 0.711760740297822, 0.4949620887624109]	0.7686087824748876	-0.4172000288963318
2087	Burundi kaitsejõududesse kuulus 2006. aastal 35 000 inimest.	Burundi enjoyed 35 000 people in 2006.	[1, 16, 30]	0	[-2.016289862523797, -2.298727810428375, -1.572881112433012]	-1.962632928461728	-0.5101622343063354
3547	Ameerika Ühendriikide Kongressi Esindajatekoja spiiker Nancy Pelosi alustas ametlikku visiiti Süürias.	Nancy Pelosa, Speaker of the United States Congress of Representatives, has launched a formal visit to Syria.	[100, 85, 96]	1	[1.1249782957469103, 0.711760740297822, 1.156671913144946]	0.9978036497298928	-0.3340173363685608
5560	Neloneni näitamine lõpetati Eestis märtsis seoses autoriõigustega seotud õigusaktide muutumisega.	The four indicators were closed in Estonia in March following changes in copyright legislation.	[30, 23, 15]	0	[-1.422530488855709, -1.993315928470645, -1.5720701229703633]	-1.6626388467655726	-0.5017901659011841
1886	See, et teadusel puudub eksimatu vaatluslik baas, ei tule ainult taju subjektiivsusest.	The fact that science does not have an unmisguided observatory does not just come from the subjectivity of the sexes.	[85, 84, 85]	1	[0.6490285747968032, 0.6681304714467177, 0.3615382092337807]	0.5595657518257672	-0.5562995672225952
3073	Mehed kogunevad poollahtistes madalate seintega ehitistes, mille keskel on tulease ja ümberringi pingid.	Men gather in half-loose, low-wall buildings, in the middle of which there are flames of fire and revolt.	[29, 28, 29]	0	[-1.4585538318159967, -1.2364646201977947, -1.12785038341693]	-1.2742896118102405	-0.6357776522636414
890	See algas 7. septembril 1996 ja lõppes 15. oktoobril 1997.	It started on 7 September 1996 and ended on 15 October 1997.	[100, 100, 100]	1	[1.4219152587093946, 1.1249782957469103, 1.3076476232459238]	1.2848470592340762	-0.1561999022960662
4566	"Mittefalsifitseeritavad on näiteks tautoloogiad, tõesed matemaatika väited ja ""võimalik on õnn spordikihlvedudes""."	Examples of non-quantifiable practices are, for example, that of bovine animals, veritable mathematics claims, and that 'good luck is possible in sports betting'.	[24, 13, 35]	0	[-1.9496856596195407, -1.635530085763711, -1.3660967923134697]	-1.650437512565574	-0.6794506311416626
5551	6. juulil 2009 õnnitles paavst Leedut esmamainimise 1000. aastapäeva puhul.	On 6 July 2009, the Pope congratulated Lithuania on the 100th anniversary of his inauguration.	[48, 52, 56]	1	[-0.8284575600026597, -0.7280381317886201, -0.2711408857067372]	-0.609212192499339	-0.2117930799722671
6359	"Ja ""Principia"" oli mõeldud peamiselt taevamehaanika probleemide lahendamiseks."	And it was intended primarily to solve the problems of the Ancient mechanical era.	[48, 31, 30]	0	[-0.14806547705276396, -0.6798210592198779, -0.5165969193189119]	-0.4481611518638512	-0.7986113429069519
6958	Emotsioonide ehtsus ongi osalt nende kangekaelsus.	The authenticity of the Estimates is partly their stubbornness.	[33, 63, 50]	0	[-0.616717811404355, 0.26258460482717144, 0.013959715917508699]	-0.1133911635532249	-0.4536396265029907
2088	Väikse kindlustatud mõisamaja rajamine sinna pole võimatu.	It is not impossible to build a small, secure thinner there.	[32, 18, 46]	0	[-1.6006435088107063, -1.4768801787803418, -0.9111712880504766]	-1.3295649918805084	-0.5437993407249451
695	Koobaltimaaki, kulda ja hõbedat kaevandatakse koos vasemaagiga.	Cell, gold and silver mining are carried out together with copper.	[52, 73, 63]	1	[-0.31935520912680904, 0.328969831320193, -0.04903101593002054]	-0.0131387979122122	-0.6588115692138672
3020	Öösel u 04 paiku helistas talle keegi ning teatas, et ta olevat rikkunud mingit seadust ning Kender võttis kohe selle loo maha.	He was called by someone around 04 night and told him that he had infringed some law and Kent immediately withdrew that story.	[49, 79, 51]	1	[-0.4932507554834539, 0.44997912719119615, -0.6660402866896673]	-0.236437304993975	-0.6449840664863586
5339	Kui nad pärast rohkeid seiklusi Haagi jõudsid, oli Euwe juba maailmameistriks kuulutatud.	When they arrived in The Hague after many adventures, Euwe had already been called the World Cup.	[78, 65, 59]	1	[0.3065899732381008, 0.03899122630516161, -0.3735320557396667]	-0.0093169520654681	-0.297852098941803
4511	Mis tahes nähtuste rühma uurimise ajaloos leiab teadusajaloolane tõenäoliselt mustri, mida siin illustreeritakse füüsikalise optika näitel.	In the history of any group of phenomena, a scientific historian is likely to find a pattern, which is illustrated here by the example of physical optics.	[70, 100, 84]	1	[0.018403229555799133, 0.9230496311961767, 0.6681304714467177]	0.5365277773995645	-0.4001024961471557
4265	Egiptuses toimus parlamendivalimiste esimene voor.	Egypt held the first round of parliamentary elections.	[97, 100, 100]	1	[0.9486832980505137, 0.9996617706525889, 1.3076476232459238]	1.085330897316342	-0.1824765652418136
6358	Teda piinab kongikaaslane Tatjana ja igatsus Allani järele.	He is embarrassed by a convoy, Tatr, and longed for Allani.	[6, 21, 14]	0	[-2.287090719902614, -1.3816902345903206, -2.3859883481305837]	-2.018256434207839	-0.6023039221763611
242	Kohus leidis, et lood kirjanduslikku väärtust ei kanna, nimetatud materjal on tunnistatud nilbena.	The Court found that the stories did not carry the literary value, the material has been recognised as being from nowhere.	[80, 78, 75]	1	[0.4936093960423005, 0.4269187050200866, -0.016503524950316713]	0.3013415253706901	-0.545092761516571
1470	Ajaleht ilmub teisipäeviti, neljapäeviti ja laupäeviti.	The newspaper will appear on Tuesday, Thursday and Saturday.	[52, 62, 57]	1	[-0.15097104136684628, -0.08076099732669434, -0.4562457837874836]	-0.229325940827008	-0.2669358253479004
4371	Vajaliku 226 toetushääle asemel kogus Ohrõžko vaid 195 saadiku toetuse.	Instead of the necessary 226 votes, there was only the support of 195 members of Ohparežko.	[99, 82, 95]	1	[0.8656517089737827, 0.5808699337445091, 0.7358791572087113]	0.727466933309001	-0.4124611616134643
362	Lisaks pakuvad linnas telefonsidet firma Tsifra Odin kohalik filiaal ja teised kohalikud ettevõtted.	In addition, the city's city is provided by the Celebration Company Tsifra Odin local branch and other local companies.	[23, 26, 28]	0	[-1.862379160600371, -1.5666238606968599, -1.3021598218893584]	-1.5770542810621964	-0.5360267162322998
3559	1918. aasta veebruaris alustasid sakslased uut pealetungi ning okupeerisid märtsi alguseks kogu Eesti territooriumi.	In February 1918 the Germans launched a new offensive and occupied the entire Estonian territory by the beginning of March.	[75, 82, 68]	1	[0.33172876083006514, 0.5808699337445091, -0.05364345636477628]	0.2863184127365993	-0.2718990743160248
2604	Uuevariku köögis meelitab Richard Ülot naljajuttu ajama, kuid Richard vihastab.	In the new kitchen, Richard Ülo is tempting a joke, but Richard alludes.	[55, 30, 43]	0	[-0.8386013929537083, -1.422530488855709, -1.120710551448559]	-1.127280811085992	-0.540555477142334
6931	Kohustus on eetilise kaalutluse liik, mis otseselt seob tähtsust ja prioriteetsust.	Commitments are a type of ethical consideration that directly links importance and priority.	[94, 99, 70]	1	[1.2891350149587821, 1.322790976880102, 0.5445163511539294]	1.0521474476642712	-0.3139172196388244
6460	Leping on tasuline ja vastastikune, millest tõusetuvad kohustused mõlemale poolele.	The agreement will be cost-effective and mutual, hence the responsibilities on both sides.	[50, 51, 31]	0	[-0.08557849913921849, -0.09081751919047204, -0.49006908755709094]	-0.2221550352955938	-0.5849738121032715
2880	Konsulaadi avamisel osalesid suursaadik Andres Tomasberg ning välisministeeriumi esindajad Jaanus Kirikmäe ja Priit Pallum.	Ambassador Andres Tomasberg and representatives of the Ministry of Foreign Affairs Jaanus Kirikmäe and Priit Pallum participated in the opening of the conflict.	[18, 21, 23]	0	[-1.622992504998183, -1.5039548650934988, -1.318230271796973]	-1.4817258806295517	-0.2393641322851181
1059	Maravi rahvad kasvatasid toiduks peamiselt hirssi ja sorgot.	Marketing nations grew up mainly in fear and variety for food.	[13, 20, 17]	0	[-2.6303623200543744, -1.7827639184585862, -2.2550975415772707]	-2.222741260030077	-0.669587254524231
5036	Kui mõni suur filosoof kaitsebki Kanti, siis kaldub tulemus skeptitsismi.	If a great philosopher is protected by Kant, the result tends to be sceptical.	[36, 33, 29]	0	[-1.2063904310939828, -1.557013239959602, -1.12785038341693]	-1.2970846848235047	-0.4036474227905273
5069	Türgi suurimas linnas İstanbulis ajas politsei veekahureid kasutades laiali töörahvapüha meeleavaldused.	In the largest Turkish city of Istanbul, police cannons broke out the sacrosanct demonstrations of the working people.	[18, 33, 48]	0	[-1.4768801787803418, -1.557013239959602, -0.8284575600026597]	-1.2874503262475343	-0.4148255884647369
1471	Bertone kinnitas, et paavstil polnud mingit kavatsust esitada keisri arvamusi islami kohta enda vaadetena.	Bertone confirmed that the Pope had no intention of presenting the views of the Emperor on Islam as his own views.	[100, 91, 100]	1	[1.0991035183644302, 0.9814216926040136, 1.32209936924058]	1.134208193403008	-0.3877778351306915
3313	Plahvatuse tulemusel hukkus üks naine, veel kümme inimest sai vigastusi.	As a result of the devastation, one woman died, another ten people were injured.	[80, 89, 73]	1	[0.4949620887624109, 0.6873036869530262, 0.1674146996559729]	0.44989349179047	-0.4200275838375091
85	Illüüria kaotamise järel 6. sajandil, tõstis Bütsantsi rahvastikus ja eriti sõjaväes armeenlaste osakaalu.	After the loss of secularism in the 6th century, the Butsana population, and in particular the army, increased the share of Armenians.	[20, 29, 25]	0	[-1.5578867884653047, -1.0164676786809514, -1.4109017987699952]	-1.3284187553054172	-0.4559421241283417
337	Mõned skulptuurielemendid olid nii kulunud, et ülestõstmise ajal oli vaevu aru saada, et tegemist on nikerdustega.	Some elements of the sculpture had been so worded that, when the riots were taking place, it was barely clear that these were nuances.	[1, 29, 15]	0	[-1.8115609826434744, -1.12785038341693, -2.3423580792794794]	-1.7605898151132946	-0.5542780160903931
6194	2012. aastal oli juurdepääs internetile ikka veel umbes neljal protsendil elanikest.	In 2012, around 4% of the population still had access to the internet.	[78, 80, 100]	1	[0.3065899732381008, 0.4936093960423005, 1.0811424575112913]	0.6271139422638975	-0.3136742711067199
688	Annemai ja Riks leiavad mõlemad, et aina väheneva tööjõuga Uuevariku talus enam hakkama ei saa.	Annemary and Riga both consider that the ever decreasing workforce will no longer be able to cope with the new winter.	[23, 28, 32]	0	[-1.318230271796973, -1.7751645842151236, -1.490167384385195]	-1.5278540801324307	-0.5452345013618469
6739	Vasa suur kogu, üle 900 kuupmeetri tammepuitu, tekitas enneolematu konserveerimisprobleemi.	The opposite, over 900 cubic metres of dam timber, created an unprecedented canning problem.	[33, 20, 50]	0	[-0.616717811404355, -1.003773006236051, 0.013959715917508699]	-0.5355103672409658	-0.3823417723178863
4445	Veel hilisemal ajal poolitati eeslinnus vahemüüri ja torni abil.	Even later, the suburbanisation was split by means of a diary and a tower.	[22, 17, 12]	0	[-1.7107172325380107, -2.2550975415772707, -1.6672600671603848]	-1.8776916137585555	-0.6657204031944275
4052	Suurbritannia endine peaminister Tony Blair kinnitati Maailma Majandusfoorumi nõukogu liikmeks.	Former British Prime Minister Tony Blair was confirmed as a member of the World Economic Forum Council.	[100, 100, 100]	1	[1.0991035183644302, 1.1850259554682334, 1.1249782957469103]	1.1363692565265249	-0.248658537864685
6951	25. septembril 1940 sündis Rebase ja Agnia ainus laps Tiiu, kuid ta suri järgmisel päeval.	On 25 September 1940, Real and Agnian's only child was born in Tibet, but he died the next day.	[20, 45, 45]	0	[-1.0228831678424006, -0.2675185811992938, -0.11867944289159647]	-0.4696937306444302	-0.256801962852478
4446	Tänapäeval on Norras palju rahvusvaheliselt tuntud kunstnikke.	Today there are many internationally renowned artists in Norway.	[84, 100, 100]	1	[0.8163818113222999, 1.0991035183644302, 1.5148636130151623]	1.1434496475672975	-0.2441138476133346
4317	Birmas avati riigi suurima linna ja endise pealinna Yangoni rahvusvahelise lennujaama uus terminal.	In Burma, a new terminal of the country's largest city and the former capital, Yangon, was opened.	[29, 38, 47]	0	[-1.12785038341693, -1.3388618957040805, -0.7939691936407801]	-1.08689382425393	-0.3620059490203857
2108	Iseseisvumisest saadik on saareriik kuulunud Rahvaste Ühendusse.	Since independence, the island country has been a member of the Commonwealth.	[85, 100, 83]	1	[0.4412278406896248, 1.0991035183644302, 0.6245002025956135]	0.7216105205498895	-0.2418168634176254
2343	Arboviirused kanduvad inimestele ja teistele selgroogsetele edasi verdimevate putukatega.	Bbovies pass on to humans and other vertebrate insects.	[18, 26, 34]	0	[-1.4768801787803418, -1.8624251219173322, -1.407453656337378]	-1.5822529856783507	-0.4085951745510101
2853	Uued kasvupiirkonnad võivad põhjustada viiruslike taimehaiguse puhanguid.	New areas of growth may cause outbreaks of viral plant disease.	[100, 96, 96]	1	[1.0991035183644302, 1.162658320738408, 1.156671913144946]	1.1394779174159282	-0.389843225479126
6948	Euroopa Parlament võttis vastu resolutsiooni, milles nõudis Venemaalt Eesti Kaitsepolitsei ametniku Eston Kohveri viivitamatut vabastamist.	The European Parliament adopted a resolution calling for the immediate release of Eston Kohver, an Estonian defence police officer, from Russia.	[93, 91, 63]	1	[1.2578915260020094, 1.0871895608683397, 0.3588215288211821]	0.9013008718971772	-0.2993994355201721
6000	Portugali kaubalaevastikku kuulus 2010. aasta seisuga 109 laeva, millest 81 oli välisriikide omanduses ja 15 registreeritud välisriikides.	In Portugal, there were 109 vessels in 2010, of which 81 were foreign ownership and 15 were registered in foreign countries.	[76, 100, 76]	1	[0.23454328731752536, 0.8241835542857531, 0.4377118082008297]	0.4988128832680361	-0.3511400818824768
6418	"Aga küsimuses ""Mida ma peaksin sellest asjast arvama,"" mis mõjub samamoodi nagu ""Mis on selles asjas tõsi?"	But, on the question 'What should I think of this matter', what is the same as' what is true in this case?	[50, 80, 50]	1	[-0.08557849913921849, 0.7632376138521665, 0.013959715917508699]	0.2305396102101522	-0.4874420762062073
5306	Aga teadlased ei näe midagi millenagi, vaid lihtsalt näevad seda.	However, scientists do not see anything millennia, but simply see it.	[38, 34, 29]	0	[-1.2420262002417441, -1.5133829711084976, -1.12785038341693]	-1.2944198515890573	-0.5400691628456116
1682	Kuningas Gustav II Adolfi ajal rajati Eestisse Tartu Ülikooli ning mitu gümnaasiumit.	King Gustaf II, Aolf, was set up at Tartu University in Estonia and several asymmetries were created.	[31, 29, 27]	0	[-1.5315242484091034, -1.7315343153640192, -1.1913103462102776]	-1.4847896366611335	-0.5054876804351807
5265	Rooma võimuga kaasnes kiire linnade teke ja teedevõrgu areng, samuti suurte kaevanduste rajamine.	The Roman authorities involved the development of rapid urban roads and the development of the road network, as well as the creation of large mines.	[66, 60, 78]	1	[0.21562528066459924, -0.3321751917157582, 0.7211982082264036]	0.2015494323917482	-0.4919036328792572
6116	Kui andestus erineb leppimisest, kuidas ta saab siis tegija süüst vabastada?	If the forgiveness is different from reconciliation, how can he release the perpetrator from his guilt?	[82, 91, 99]	1	[0.5808699337445091, 0.8394084631768461, 1.2807425052166714]	0.9003403007126756	-0.3108918070793152
6318	Keldrikorrusel asuvad silindervõlvi ja neljakandilistele piilaritele toetuvate ristservjoonvõlvidega arhailised ruumid.	The order is based on the archaic premises of the clandestine cake and four-carrier pirate caravans.	[23, 12, 1]	0	[-1.674693889577723, -2.4732488858327923, -2.016289862523797]	-2.0547442126447706	-0.8440950512886047
5211	Asjade olemusega ei tegele Simoni järgi mitte loogika, vaid metafüüsika, mida ta nimetab jumalikuks teaduseks.	The very nature of the matter concerns not logic, but metaphysics, which he calls' God's science '.	[5, 1, 3]	0	[-1.2673119151131202, -2.016289862523797, -2.2083429625613316]	-1.8306482467327496	-0.4439908564090729
1785	Nõukogude vägede poolt okupeeritud Eesti alal asus tegutsema Eesti Töörahva Kommuun, mis paiknes Narvas.	In the area occupied by Soviet forces, Estonia took action in the Commun of the Estonian working people, which was located in Nuss.	[85, 75, 80]	1	[0.5587533739601147, 0.27545805178677896, 0.4216990949133613]	0.418636840220085	-0.5030078887939453
5141	Kuidas saab päästa ideed, et teadus põhineb faktidel?	How can the idea that science is based on facts be saved?	[84, 84, 97]	1	[0.6172985934001295, 0.6681304714467177, 1.1980287771688547]	0.8278192806719007	-0.2087399661540985
2306	Afganistani lõunaosas Kandahāri provintsis toimunud pommiplahvatuses hukkus kuus jalgsipatrullis osalenud Suurbritannia sõdurit.	Six British soldiers involved in football patrol patrols died in the southern part of Afghanistan in the Province of Kandahar.	[31, 18, 43]	0	[-1.6442737776618106, -1.4768801787803418, -1.035241880122202]	-1.3854652788547848	-0.3911744952201843
6623	Mais alustasid eestlased vastupealetungi ja vallutasid kuu lõpus Pihkva.	In May, the Estonians launched a counter-attack and seized Pihkva at the end of the month.	[81, 51, 70]	1	[0.8829696585207364, -0.09081751919047204, 0.5445163511539294]	0.4455561634947312	-0.2857752740383148
1145	Järgmisel päeval vannutati ametisse rahvusliku ühtsuse valitsus.	The next day, a government of national unity was inaugurated.	[100, 84, 92]	1	[1.0991035183644302, 0.6681304714467177, 0.87113844457352]	0.8794574781282226	-0.3819209039211273
2906	Immanuel Nobel ei tahtnud uut ametit otsida ja püüdis leida uut elatusallikat, tutvudes muu hulgas tehnika edusammudega.	Immanuel Nobel did not want to look for a new agency and tried to find a new way of living, including by examining advances in technology.	[68, 79, 74]	1	[-0.05364345636477628, 0.44997912719119615, 0.29999877943339137]	0.232111483419937	-0.4387471973896026
1209	Ülo näitab oma selgeltnägijavõimeid nii Marele kui ka Merilinile.	Overall, the public will show their clear-cut abilities to both Marese and Merkel.	[4, 3, 1]	0	[-2.3591374058231893, -2.8659213054927313, -2.016289862523797]	-2.4137828579465723	-0.6381345987319946
6897	Enese armastamine ei taga elementaarsetki moraalsust.	Self-loving does not guarantee basic moral standards.	[76, 100, 90]	1	[0.7267522137368727, 1.3522411538815724, 1.07507298639035]	1.051355451336265	-0.3268854916095733
2170	Kui ta sellest aru saab, peab ta saama kõigi ilusate kehade armastajaks ning põlastama ainult ühe keha metsikut vahtimist.	If he understands this, he must become a lover for all beautiful bodies and scorn only one body's savage brokering.	[41, 29, 53]	0	[-1.0262737162925444, -1.12785038341693, -0.6216732398831174]	-0.9252657798641972	-0.4370485246181488
4465	Nobeli võidetud kohtuprotsess oli arvatavasti hoiatus teistele ning pärast seda tema patendiõigust eriti ei kiputud enam rikkuma.	The Nobel-won trial was probably a warning to others, and after that his patent law was not very likely to be breached any more.	[100, 84, 80]	1	[1.32209936924058, 0.6172985934001295, 0.4936093960423005]	0.8110024528943366	-0.5076966285705566
4794	Miilits ajas umbes kümne osalejaga miitingu laiali ja vahistas vähemalt ühe meeleavaldaja.	The Miilice dissolved a marriage with about ten participants and arrested at least one protestors.	[13, 26, 1]	0	[-1.8791059376579944, -1.3746544731431163, -2.016289862523797]	-1.7566834244416356	-0.551351010799408
4082	Viimane sünnitab endast kõik vormunu ja neelab selle.	The latter is born all forms, and they swallow it.	[23, 37, 51]	0	[-1.318230271796973, -1.3824921645551846, -0.7043869679309344]	-1.135036468094364	-0.4617525041103363
2323	Varjatu väljanäitamine on seega Herakleitose saavutus, millele ta ju ka ise pretendeeris.	Invitation is therefore a Herakleitos achievement, to which he himself claimed.	[33, 41, 37]	0	[-1.314460459974846, -1.1179556081700188, -1.3824921645551846]	-1.271636077566683	-0.5246748328208923
25	Filipiinide lõunaosas asuva Jolo saare samanimelise linna toidupoes toimunud plahvatuses sai vigastada üle 20 inimese.	Over 20 people were injured in an explosion in the food shop of the island of Jolo in the south of the Philippines.	[83, 85, 70]	1	[0.7781911377051312, 0.5587533739601147, 0.3684768491764302]	0.5684737869472253	-0.2792225480079651
1790	Streigi tõttu oli Hollandis suletud umbes 2000 kooli.	Approximately 2 000 schools were closed in the Netherlands because of the strike.	[100, 100, 100]	1	[1.4274325891969988, 1.0991035183644302, 1.5148636130151623]	1.3471332401921972	-0.291747123003006
4642	Selle tagajärjel vähenes kõigi teiste viljade kasvatamine oluliselt.	As a result, the cultivation of all other crops was significantly reduced.	[100, 85, 100]	1	[1.0991035183644302, 0.711760740297822, 1.32209936924058]	1.044321209300944	-0.4548749029636383
5924	Detsembris toimusidki ägedad lahingud, eriti Narva all, kuid Eesti kaitse pidas vastu.	In December, there were fierce battles, particularly under the Nys, but Estonia's protection resisted.	[37, 29, 45]	0	[-1.3824921645551846, -1.12785038341693, -0.952528152074385]	-1.1542902333488332	-0.6086474657058716
3963	Raekoja ehitamisel ei ole arhitektuurilist eeskuju imporditud ega otse üle võetud.	The construction of a garage has not been imported or directly transposed as a architectural model.	[28, 42, 21]	0	[-1.2265904555295335, -0.9902503733322566, -1.3816902345903206]	-1.1995103544840369	-0.4758878350257873
581	Tugeva monarhi puudumine ja kasvav rivaalitsemine aadli seas põhjustas Bulgaaria kiire hääbumise.	The absence of a strong monarch and the increasing rivalry among the reach caused Bulgaria's rapid death.	[45, 43, 41]	0	[-0.6170256534756766, -1.120710551448559, -1.0262737162925444]	-0.9213366404055932	-0.3843563497066498
3985	Pommiähvarduse teinud mees, kes oli sulgenud ennast lennujaama tualetti, vahistati.	The man who made the Pomerania threat, who had closed himself off at the airport, was arrested.	[33, 37, 29]	0	[-1.557013239959602, -1.2833830642656527, -1.12785038341693]	-1.3227488958807283	-0.4355749487876892
156	Kivu järve all on maagaasi leiukohad, mida ei ole veel õieti kasutusele võetud.	In the wake of Kivu, there are natural gas inventions that have not yet been put into practice.	[78, 80, 82]	1	[0.4063488583400919, 0.4903786678134342, 0.5776758168102278]	0.491467780987918	-0.4535486996173858
411	Valitseja vahetumine ei toonud reeglina kaasa olulisi muudatusi rae tegevusse.	As a rule, the change of government did not bring about any significant changes to the path to action.	[34, 38, 29]	0	[-1.5133829711084976, -1.1343437451734075, -1.12785038341693]	-1.2585256998996115	-0.4241621494293213
702	Eesti pealinnas Tallinnas algasid neljateistkümnendad Lasnamäe linnaosa päevad.	The 14th counties in the town of Tallinn, Estonia, started the city of Lasnamäe.	[1, 1, 1]	0	[-3.142294013511708, -2.016289862523797, -2.2808376138150894]	-2.4798071632835312	-0.3817848265171051
973	Islamikonverentsi Organisatsiooni esimees Malaisia peaminister Abdullah Ahmad Badawi väitis, et paavst peab vabandama.	The Chairman of the Islamic Conference Organisation, Mr Abdullah Ahmad Badawi, Prime Minister of Malaysia, stated that the Pope had to apologise.	[80, 94, 100]	1	[0.4936093960423005, 1.0739581850971294, 1.1249782957469103]	0.8975152922954468	-0.3109685480594635
2804	Pärast esimese paradigma leidmist pole olemas uurimistööd ilma paradigmata.	After the first paradigm, there is no research without a paradigm.	[67, 84, 90]	1	[0.07788890965667469, 0.6681304714467177, 0.548708683221246]	0.4315760214415461	-0.2964682579040527
2123	Sellepärast on raske aru saada, miks teine moraalilause hoiatab teo maksiimi ja eesmärgi segiajamise eest.	It is therefore difficult to understand why a second moral sentence warns of maxim and purpose.	[60, 88, 90]	1	[-0.3418302000470779, 0.8726797157233768, 0.9085307290014955]	0.4797934148925981	-0.434220939874649
4934	Filosoofiliselt oleks soovitav definitsioon, millest hinnangut ei järeldu.	A film-specific definition that does not follow the assessment would be desirable.	[83, 77, 80]	1	[0.4867066880395393, 0.36271858948898755, 0.4903786678134342]	0.446601315113987	-0.4786312878131866
3306	Neljandaks, Diels jättis oma kogumikust välja voolavuse teesile vasturääkivad tekstid.	Fourthly, Diels omitted contradictory texts from his total flock.	[54, 61, 67]	1	[-0.5705586875195889, -0.11249097872336815, 0.11148587755891945]	-0.1905212628946792	-0.5451338291168213
5407	Küüditamisele järgnes sundkollektiviseerimine, millega kaotati talud kui majandusüksused.	The rental was followed by forced collectivisation, which abolished farms as economic entities.	[28, 23, 46]	0	[-0.9467436332444287, -1.318230271796973, -0.9111712880504766]	-1.0587150643639596	-0.3597112596035003
4325	Ambivalentsusest vabanemine ei nõua tingimata, et üks konflikteerivatest impulssidest kaoks ega isegi kasvaks või kahaneks.	The emancipation from amalgamation does not necessarily require that one of the conflicting impulses be abolished or even increased or reduced.	[89, 84, 87]	1	[0.688799744499114, 0.6681304714467177, 0.6308000598806901]	0.6625767586088406	-0.469669908285141
5241	Punkti ja sirge mõiste ei olnud algselt nii mõeldud, aga matemaatikut see ei häirinud, sest uus tõlgendus osutus geomeetria uurimisel väga kasulikuks.	The definition of paragraph and sickness was not so originally intended, but mathematics did not bother, as the new interpretation proved to be very useful in examining geometry.	[38, 34, 29]	0	[-1.1343437451734075, -1.0846758681280848, -1.12785038341693]	-1.1156233322394742	-0.5343372225761414
6163	Aga peale selle on sellel, mida ta armastab, tema jaoks paratamatult instrumentaalne väärtus, sest ilma selleta ta ei saaks armastada.	But, over and above what he loves, he inevitably has the instructive value, because without it he would not be able to love.	[68, 74, 80]	1	[-0.05364345636477628, 0.29999877943339137, 0.4936093960423005]	0.2466549063703051	-0.4852245151996612
5773	Koos nendega saabusid saarele varem tundmatud surmavad haigused, sealhulgas gripp.	Together with these, unidentified, deadly diseases, including influenza, arrived on the island.	[34, 42, 25]	0	[-1.102146772735156, -0.7014841304063864, -1.2547703090036253]	-1.019467070715056	-0.4809190928936004
5559	Eestis vabastas Harju Maakohus vahi alt aprillirahutuste organiseerimises kahtlustatud Dmitri Linteri ja Maksim Reva.	In Estonia, Mr Harris's court released Mr Dmitri Linteri and Mr Maxm Reva, suspected of organising the riots in April.	[38, 36, 33]	0	[-1.0812112729394545, -0.9057405136402134, -1.1209231937549637]	-1.0359583267782106	-0.4059920310974121
3921	Aastal 1873 ostis Nobel Pariisis Malakoffi avenüül maja ja asus sinna elama.	In 1873 Nobel bought and started a house in Malakoff in Paris.	[78, 50, 50]	1	[0.4063488583400919, -0.7457438319548428, -0.9486551086784767]	-0.4293500274310759	-0.5132904648780823
770	Vihmavesi valgub nõgudesse ja imendub kiiresti läbi poorse rifilubjakivi.	Hurrical water is lying in cows and quickly drives through porous hardfiller fibres.	[77, 70, 83]	1	[0.2705666302778131, -0.19997321272861532, 0.6245002025956135]	0.2316978733816037	-0.7203517556190491
5409	Keeleuniversaalid on võinud kõigis keeltes sadu tuhandeid aastaid säilida.	The language languages have been able to be preserved in all languages for hundreds of thousands of years.	[81, 79, 76]	1	[0.5363189527863194, 0.4586486864167604, 0.3190883206378832]	0.4380186532803209	-0.4240385591983795
