index	original	translation	scores	mean	z_scores	z_mean	model_scores	normalised_z_mean
1031	Ahven on melanhoolses tujus, teda külastavad Johannes ja Jürka.	Ahven is in melanic mood, he is visited by Johannes and Jürka.	[60, 83, 69]	70.66666666666667	[-0.01365207210314715, 0.6245002025956135, 0.09524274541966368]	0.2353636253040433	-0.3948449194431305	0.7228697422306619
1032	Seaduseelnõu poolt hääletas 105, vastu oli 92 parlamendiliiget.	The draft law was 105 votes in favour, 92 against.	[84, 92, 100]	92.0	[0.5227300309998271, 0.87113844457352, 0.9996617706525889]	0.7978434154086452	-0.3740099668502807	0.8588702728197413
1033	Esialgne kohustus on järeldus, mida moraalsed kaalutlused toetavad ja mis on tegeliku kohustuse kandidaat.	The initial commitment is the conclusion that moral considerations support and are the candidate for a real commitment.	[86, 82, 100]	89.33333333333333	[0.45074648332014206, 0.5808699337445091, 0.9230496311961767]	0.6515553494202759	-0.4183309674263	0.8234996605003748
1034	Bangladeshi president Iajuddin Ahmed nimetas vahevalitsuse uueks juhiks endise keskpanga presidendi Fakhruddin Ahmedi.	The President of Bangladesh, Iauddin Ahmed, appointed Fakhruddin Ahmed, new head of the interim government, as president of the former Central Bank.	[56, 49, 41]	48.666666666666664	[-0.2711408857067372, -0.8589289383419331, -1.1179556081700188]	-0.7493418107395632	-0.2605356276035309	0.48478036705333033
1035	Hiina on puhkenud õitsele ainult eraettevõtluse aktsepteerimise tõttu.	China has only broken out of steam because of acceptance of private enterprise.	[76, 73, 69]	72.66666666666667	[0.05727907059662488, -0.08375849128920229, -0.3824899025249279]	-0.1363231077391684	-0.5722985863685608	0.6330005704024656
1036	Tal on valus ja kurb inimese iseloomunõrkuste ja enesepettuse pärast, millega me püüame neid varjata.	He is painful and sad about the fragility of a human being and about the self-deception with which we try to hide them.	[100, 84, 92]	92.0	[1.0991035183644302, 0.6681304714467177, 0.87113844457352]	0.8794574781282226	-0.4349890947341919	0.8786035255137248
1037	siis ta kuulab asjatult ja kasutult, sest eesmärk ei ole mitte tunnetus, vaid tegu.	He then listens unnecessarily and uselessly, because the aim is not feeling, but it is action.	[88, 100, 77]	88.33333333333333	[0.6557075736525608, 0.9996617706525889, 0.47395913382770866]	0.7097761593776194	-0.5131276249885559	0.837576719240658
1038	Pakistanis Quetta linnas toimus terrorivastase väljaõppe andmisele spetsialiseerunud politseikoolis viis pommiplahvatust.	In the town of Quetta in Pakistan, a police school specialised in training against terrorism took place five bombings.	[48, 59, 51]	52.666666666666664	[-0.47220677763863994, -0.17849272745611192, -0.4297907926901062]	-0.3601634325949527	-0.3161966502666473	0.5788787984149647
1039	Valitsus taastab infrastruktuuri ning suhteid naaberriikidega.	The government is restoring infrastructure and relations with neighbouring countries.	[100, 83, 100]	94.33333333333333	[1.0811424575112913, 0.6245002025956135, 1.1249782957469103]	0.9435403186179384	-0.2709867656230926	0.8940979494229571
1040	Kliinikusse tuli Jackson alati õhtuti, kui enamik personalist oli lahkunud ning keegi poleks saanud tema kohalolekut märgata.	Jackson always came to the climate in the evening when most of the staff had left and no one could have seen his presence.	[51, 54, 56]	53.666666666666664	[-0.7043869679309344, -0.6407775940864116, -0.2711408857067372]	-0.5387684825746945	-0.3972177803516388	0.5356943462969309
1041	Saatkonnahoone sai kergelt kahjustada, inimohvreid ei olnud.	The village building was damaged lightly, there were no casualties.	[92, 84, 100]	92.0	[0.87113844457352, 0.6681304714467177, 1.32209936924058]	0.9537894284202726	-0.5802713632583618	0.8965760551179617
1042	Ukraina võimud teatasid venemeelsete separatistide baaside hävitamisest Kramatorski ja Slovjanski linnade lähistel.	The Ukrainian authorities reported on the destruction of the bases of pro-Russian separatists near Kramatorski and Slovyansk towns.	[100, 82, 100]	94.0	[1.1249782957469103, 0.5808699337445091, 0.8975674955625244]	0.867805241684648	-0.2562577128410339	0.8757861614648212
1043	Täisperemeestest kujunes eesti ühiskonna peamine majanduslik jõud ning sotsiaalselt kõige aktiivsem rühm.	The top economic power in society and the most socially active group were assumed to be the primary economic power of the full men.	[31, 58, 38]	42.333333333333336	[-1.3865071458954215, -0.21474005308299082, -1.2420262002417441]	-0.947757799740052	-0.7037623524665833	0.43680587933634907
1044	Paljud väljamõeldud kirjad temalt ja temale, mis tollal ringlesid, näitavad, et küünikud tahtsid teha temast oma suuna eelkäijat.	Many of the fictitious letters from him and him circulating at the time show that the cynics wanted to make him a forerunner of their direction.	[100, 82, 84]	88.66666666666667	[1.1249782957469103, 0.5808699337445091, 0.6603895448580447]	0.7887459247831546	-0.3681500554084778	0.8566706141406876
1045	Ta kohtus 26. augustil 1995 religioonidevahelist dialoogi edendava muhameedlaste grupiga.	On 26 August 1995 he met with a group of Mujahedin promoting inter-religious dialogue.	[73, 60, 81]	71.33333333333333	[0.1674146996559729, -0.14422096012004196, 0.5372396648934048]	0.1868111348097786	-0.4384284019470215	0.7111303613945731
1046	Seda nähti suure kunstilise ja ärilise eduna ning singel sai Grammy nominatsiooni parima poplaulu eest.	It was seen as a great artistic and commercial success and blue was nominated for the best pop of Grammy.	[75, 66, 56]	65.66666666666667	[0.27545805178677896, 0.04615892826000089, -0.4976026478113921]	-0.0586618892548707	-0.3298353552818298	0.6517780751339595
1047	Ukraina relvajõud alustasid riigi idaosas separatistide vastu täiemahulist sõjalist operatsiooni.	The Ukrainian armed forces launched a full-scale military operation against separatists in the eastern part of the country.	[100, 77, 100]	92.33333333333333	[1.0991035183644302, 0.36271858948898755, 1.1249782957469103]	0.8622668012001093	-0.2560057342052459	0.8744470362948427
1048	Tekkimisest ja hävimisest mõeldakse kui sündmustest ajas.	The text and destruction is thought of as events in time.	[27, 43, 35]	35.0	[-0.6120100764444654, -0.7584499374861746, -0.9374704950368872]	-0.7693101696558423	-0.6904774904251099	0.4799522693058503
1049	Vaatleme superstaari tunnustusestrateegia peegelpilti, algaja tunnustusestrateegiat.	We are looking at the image of the strategy of superstar recognition, the strategy of recognition of the initiator.	[23, 24, 25]	24.0	[-1.318230271796973, -1.9496856596195407, -1.8845074786158034]	-1.7174744700107725	-0.3473491072654724	0.2506980806177317
1050	"Postamendil on kiri ""Viktor Talapihhinile"", samuti metalltahvel tema eluloo ja kangelasteo kirjeldusega."	The mentor has a letter entitled 'Viktor Talasprat', as well as a description of his life house and heroic act on metal.	[81, 82, 82]	81.66666666666667	[0.4146600021189639, 0.5538386306067818, 0.5808699337445091]	0.5164561888234184	-0.5375615358352661	0.7908343846157159
1051	Temaga oli kaasas miljon rubla, mis oli määratud vastupanuliikumise finantseerimiseks.	It was accompanied by one million headings dedicated to financing the resistance movement.	[55, 84, 75]	71.33333333333333	[-0.5389595118353006, 0.6681304714467177, -0.01280273874114997]	0.0387894069567557	-0.3806792795658111	0.6753405714663345
1052	Praegune Rahvuskogu koosseis valiti 2011. aastal ja GDP sai 107 kohta.	The current composition of the National Assembly was elected in 2011 and 107 places of GDP.	[59, 83, 75]	72.33333333333333	[-0.3735320557396667, 0.6245002025956135, -0.01280273874114997]	0.0793884693715989	-0.4460050761699676	0.685156913541151
1053	Filosoofid vastavad külmalt, et jutt otsusest ilma teota muidugi tähendab midagi, aga seegi on avalik.	The philosophies are more likely to say that talking about a decision without delivery means something, of course, but it is also public.	[66, 60, 82]	69.33333333333333	[-0.3693306739511528, -0.3418302000470779, 0.5808699337445091]	-0.0434303134179071	-0.5524088740348816	0.6554608783776985
1054	Sageli ignoreeritakse või eitatakse, et selle austuse eeltingimus on armastajate vaheline võrdsus.	It is often ignored or denied that equality between lovers is a prerequisite for this respect.	[100, 86, 96]	94.0	[1.1249782957469103, 0.7553910091489263, 0.7733132520062045]	0.8845608523006803	-0.2315660566091537	0.8798374571277295
1055	Ametlik teade presidendi surmast edastati järgmisel päeval, 6. aprillil.	The official announcement of the President's death was communicated the following day, 6 April.	[90, 100, 82]	90.66666666666667	[0.548708683221246, 1.1249782957469103, 0.5808699337445091]	0.7515189709042218	-0.2932870984077453	0.8476696054487868
1056	"Gabonis tervitasid teda 100 000 inimest, kes hoidsid plakateid kirjaga ""Tere tulemast koju, Michael""."	In Gabon, he was welcomed by 100 000 people who kept the posters, 'Welcome home, Michael'.	[100, 100, 76]	92.0	[0.8975674955625244, 1.1249782957469103, 0.4377118082008297]	0.8200858665034215	-0.3358177840709686	0.8642482174209664
1057	Meie isiklik olemine on meie avalikult valiva tahte liikumine.	Our personal being is our movement of openly elected will.	[89, 83, 86]	86.0	[0.867173864977587, 0.6245002025956135, 0.680758556193477]	0.7241442079222259	-0.4657853841781616	0.8410507324585068
1058	Suurbritannias vabastas politsei kaks meest, kes vahistati 31. jaanuaril Birminghamis korraldatud terrorivastase operatsiooni käigus.	In Britain, the police released two men who were arrested during a terrorist operation in Birmingham on 31 January.	[79, 83, 93]	85.0	[0.45360522473850245, 0.5169265503896285, 0.8184718649847569]	0.596334546704296	-0.2803775072097778	0.8101479657354278
1059	Maravi rahvad kasvatasid toiduks peamiselt hirssi ja sorgot.	Marketing nations grew up mainly in fear and variety for food.	[13, 20, 17]	16.666666666666668	[-2.6303623200543744, -1.7827639184585862, -2.2550975415772707]	-2.222741260030077	-0.669587254524231	0.12853093303206026
1060	Kunst on inimese looming, ja kunstnikul ei ole tarvis ainult annet, vaid ka voorust.	Art is the creation of a person, and an artist needs not only talent but also virtues.	[100, 84, 77]	87.0	[1.1249782957469103, 0.6681304714467177, 0.3708914966906855]	0.7213334212947711	-0.3491711020469665	0.8403711196449771
1061	Leedu otsustas edasi lükata rahvusvahelise võltsimisvastase kaubanduslepingu ACTA ratifitseerimise.	Lithuania decided to postpone the ratification of the International Anti-Counterfeiting Trade Agreement (ACTA).	[100, 100, 100]	100.0	[1.0991035183644302, 1.5148636130151623, 1.1249782957469103]	1.2463151423755008	-0.2278224825859069	0.9673050893139491
1062	See ei ole enam normatiivne relativism, kuid marksism inspireerib ikka veel relativistlikke ideid, sageli postmodernismi kujul.	It is no longer a regulatory relativism, but Marxism is still inspiring relativistic ideas, often in the form of post-modern nationalism.	[100, 82, 100]	94.0	[1.0152560939928115, 0.5808699337445091, 1.0991035183644302]	0.8984098487005836	-0.306635171175003	0.8831859700728131
1063	Nende esimene poeg Robert sündis 1829. aastal ja järgmine poeg Ludvig 1831. aastal.	Their first son, Robert, was born in 1829 and their next son, Ludvig, was born in 1831.	[92, 96, 100]	96.0	[1.0171726222555522, 0.9550101465232795, 1.1249782957469103]	1.0323870215085806	-0.1521060317754745	0.9155799634380216
1064	Nende eesmärgid või otstarbed annab loodus, need ei ole valiku saadused.	Their aims or purposes are provided by nature; they are not the products of choice.	[95, 100, 91]	95.33333333333333	[1.3237991523753736, 1.1249782957469103, 0.9814216926040136]	1.1433997135754324	-0.464787870645523	0.9424214345251984
1065	Automaatsüstalde ühendamiseks patsiendiga kasutatakse voolikuid ning mitmesuguseid ühekordse kasutusega kraane.	In order to connect road needles with the patient, there are beds and various single-use taps.	[30, 15, 18]	21.0	[-1.422530488855709, -1.4140143306622128, -1.4768801787803418]	-1.437808332766088	-0.5736730098724365	0.3183178310909037
1066	Vastavalt lepingule ühendatakse kolm firmat septembriks 2014 üheks ettevõtteks, mis hakkab kandma Eesti Telekomi nime.	Under the contract, three firms will be merged into one company to serve the name of Estonian Telekom by September 2014.	[79, 85, 72]	78.66666666666667	[0.4586486864167604, 0.711760740297822, 0.16410717657114324]	0.4448388677619085	-0.3876008093357086	0.7735182181772338
1067	1930. aastate lõpuni kirjutati seda nime inglise keeles enamasti Esthonia.	Until the end of the 1930s, this name was mostly written in English by Esthonia.	[55, 35, 56]	48.666666666666664	[-0.32348202996362757, -1.3660967923134697, -0.2711408857067372]	-0.6535732359946115	-0.2487815469503402	0.5079360025236309
1068	Williamsi loos peaks Vellemani järgi mees küll päästma oma naise, kuid põhjustel, millel pole olemuslikult pistmist armastusega.	In Williams's story, a man from Velleman should save his wife, but for reasons that have nothing to do with love in essence.	[56, 56, 56]	56.0	[0.13528643795088183, -0.2872347043367487, -0.2711408857067372]	-0.1410297173642013	-0.4094564616680145	0.6318625714600304
1069	Jaanus külastab purjuspäi Janet ja nagu arvata võib, ei tule sellest midagi head.	In January, he will visit clergy Janet and, as one might think, it will be nothing good.	[12, 12, 27]	17.0	[-1.8183096545968183, -1.499202898943912, -1.3384071475162373]	-1.551973233685656	-0.6111716032028198	0.2907141955952648
1070	Bulgaarlaste, serblaste ja russide pööramine õigeusku muutis oluliselt Euroopa religioosset kaarti ja mõjutab seda tänapäevani.	The change in the Orthodox faith between Bulgarians, Serbs and Georgians substantially changed and affects the European religious map to this day.	[59, 57, 29]	48.333333333333336	[-0.051864964231104885, -0.25098737870986976, -1.12785038341693]	-0.4769009087859682	-0.4287158548831939	0.5506531466121584
1071	Maret ja Almat üllatab, miks Allan peab hakkama oma marsruuttaksoga uut liini sõitma.	Mr Maret and Mr Alma are surprised why Allan is having to take a new route with its route.	[40, 48, 37]	41.666666666666664	[-1.062297059252832, -0.5772133093517801, -1.2833830642656527]	-0.974297810956755	-0.5831663608551025	0.43038883881185225
1072	Otsus ühest monarhist lükati edasi kuni praeguse kuninga või tsaari surmani.	The decision on a single monarchy was postponed until the death of the current art or heaven.	[25, 34, 42]	33.666666666666664	[-1.2547703090036253, -1.5133829711084976, -1.0765987441461105]	-1.281584008086078	-0.436589241027832	0.35609090564608165
1073	Phokas oli ebapopulaarne valitseja ning Bütsantsi allikad kirjeldavad teda kui türanni.	It was an unpopular ruler, and the sources of the Bureau describe him as a tyrant.	[23, 29, 35]	29.0	[-1.318230271796973, -1.7315343153640192, -1.5101665306408727]	-1.5199770392672882	-0.4278264939785003	0.29845047251451223
1074	Eesti ajaloo alguseks loetakse üldiselt Pulli asula umbkaudset eksisteerimisaega umbes 9000 eKr.	At the start of Estonia's history, around 9,000 eKr is generally considered to have an incisive existence of the Pulli askle.	[22, 47, 35]	34.666666666666664	[-1.465741972965541, -0.8698144240265682, -1.158288031393921]	-1.16461480946201	-0.6351938843727112	0.3843725850153873
1075	Teistest väiksematest ustest ja luukidest erineb peauks ilusate raidpiitade ja ukseni viiva kolme trepiastme poolest.	Other smaller ones and poems are different in terms of beautiful rabies and the three levels of training leading to the Uight.	[20, 11, 1]	10.666666666666666	[-1.5421677572214565, -2.5168791546838967, -2.016289862523797]	-2.02511225814305	-0.6510728001594543	0.17631513717462602
1076	Allan muutub tõsiseks, kuna Kristjan hirmutab püssiga kasse.	I am going to get serious because Mr Christian is frightening with guns.	[20, 25, 29]	24.666666666666668	[-2.33173549887093, -1.6026472036571477, -1.1982517280698368]	-1.710878143532638	-0.6064150333404541	0.2522929893002254
1077	Eestis kuulutati Aasta Kodanikuks Eesti Mittetulundusühingute ja Sihtasutuste Liidu nõukogu esimees, endine siseminister Lagle Parek.	In Estonia, the annual citizen was announced as President of the Estonian Council of Non-Commercial Union and Foundations and former Minister for the Interior Lagle right.	[62, 80, 71]	71.0	[-0.26978351412650253, 0.4936093960423005, 0.20480883524336993]	0.1428782390530559	-0.4375172853469848	0.700507940396802
1078	Tulekahju kustutamiseks kulus kolm tundi, põlengus hukkus vähemalt 17 inimest.	It took three hours for the fire to be extinguished and at least 17 people died in contempt.	[95, 85, 90]	90.0	[0.9189868035629918, 0.711760740297822, 0.8076784817801723]	0.812808675213662	-0.4213641881942749	0.8624886842003656
1079	Armastus asetab armastatu õnne ja õitsengu ning suhte õitsengu kaalutlused väärtustuse ja nõutava tegevuse keskmesse.	Love puts loving happiness and prosperity at the heart of the considerations of prosperity and prosperity of the relationship at the centre of value and the required action.	[65, 78, 72]	71.66666666666667	[-0.1617134852456394, 0.4063488583400919, 0.1842762952815812]	0.1429705561253445	-0.5100836753845215	0.7005302615024391
1080	Tal on kasutütar Elina, keda ta pidas oma bioloogiliseks tütreks, ja poeg Kari.	He has a useful daughter, Elina, whom he considered to be his biological daughter, and son Kari.	[41, 53, 29]	41.0	[-0.8217452847036514, -0.5939936007690919, -1.12785038341693]	-0.847863089629891	-0.3105650842189789	0.4609591623823012
1081	Mere poolt ründas Lastekodumäge 11. pioneeripataljon Untersturmführer Herward Arera juhtimisel.	The sea was attacked by the 11th pioneer of the Child's Home County under the leadership of Untersturmführer Herward Arera.	[24, 33, 41]	32.666666666666664	[-1.2865002904002991, -1.557013239959602, -1.1179556081700188]	-1.3204897128433066	-0.3675167560577392	0.3466839961303795
1082	Belgia pealinna Brüsseli võimud tühistasid kõrgendatud terroriohu tõttu järgmiseks päevaks kavandatud aastavahetuse ilutulestiku.	The authorities in the Belgian capital city of Brussels have cancelled the firework of the annual exchange scheduled for next day due to the increased terrorist threat.	[47, 56, 66]	56.333333333333336	[-0.31675699800800927, -0.2711408857067372, -0.0840340075723075]	-0.2239772970956846	-0.5653606057167053	0.6118068911440073
1083	Linna lähedal männikus rivistas Rebane mehed peale väikest puhkust.	In a player near the city, the Rebane Man was ripped off by men other than a little holiday.	[10, 12, 27]	16.333333333333332	[-2.7583452434187077, -1.6672600671603848, -1.3384071475162373]	-1.921337486031777	-0.523867130279541	0.20140657035530854
1084	Ilma ettemakseta ähvardas Gazprom juba märtsis gaasitarned Ukrainale lõpetada.	Without advance payment, Gazprom was already threatening to cut off gas supplies to Ukraine as early as March.	[100, 100, 70]	90.0	[0.8975674955625244, 1.3076476232459238, 0.17307885384669613]	0.7927646575517149	-0.396488755941391	0.8576422931208662
1085	Türgi kaguosas toimunud rünnakutes ja tulevahetustes hukkus kokku 7 Türgi sõdurit ja 3 Kurdistani Töölispartei võitlejat.	In the south-east of Turkey, the attacks and fire exchanges in the south-east of Turkey brought together 7 Turkish soldiers and 3 Kurdistan Labour militants.	[69, 71, 73]	71.0	[-0.2413477505868195, -0.15101345762808788, -0.12397948564601131]	-0.1721135646203062	-0.4796904325485229	0.6243468885964844
1086	Hukkunute seas oli ka 7 rünnaku toime pannud isikut.	There were 7 people who had committed attacks among the dead.	[16, 20, 23]	19.666666666666668	[-1.926857290299737, -1.2720333835260482, -1.318230271796973]	-1.5057069818742528	-0.8285639882087708	0.3019007927058004
1087	Paavst väitis, et aborigeenide sotsiaalne olukord põhjustab palju valu.	The Pope said that the social situation of the Abkhazians causes a great deal of pain.	[79, 58, 80]	72.33333333333333	[0.44997912719119615, -0.4138768859676533, 0.17436773524631535]	0.070156658823286	-0.4215956330299377	0.6829247779960946
1088	Riks on närvis, et Allan ja Mare kuidagi kohale ei taha jõuda.	It is nervous that Allan and Mare do not want to be here in any way.	[23, 28, 33]	28.0	[-1.2699383524630719, -1.7751645842151236, -1.314460459974846]	-1.4531877988843471	-0.4635221064090729	0.314599269839359
1089	Pärast ühteteist ebaõnnestunud tohutu elavjõu kaotusega rünnakut varises Itaalia kampaania Viini vallutamiseks kokku.	After an attack with a huge loss of power, the Italian campaign collapsed to invade Vienna.	[50, 40, 29]	39.666666666666664	[-0.7457438319548428, -1.2516013580018719, -1.12785038341693]	-1.041731857791215	-0.5296247005462646	0.414084135406331
1090	See sundis prantslased välja, ja umbes samal ajal ründas kolmas kolonn Sokolnitzi kantsi.	It forced the French out, and at about the same time it attacked the Third Colonn Sokolnitz Canaries.	[40, 21, 31]	30.666666666666668	[-1.062297059252832, -1.3816902345903206, -1.6442737776618106]	-1.3627536905016544	-0.3122167289257049	0.3364650985140378
1091	Selle suure tähtsuse tõttu on väljapaistvad eksperimentaatorid sellega hiljemgi tegelnud.	Because of its great importance, prominent experimental experimental staff have been involved in this, and so on.	[70, 55, 63]	62.666666666666664	[0.06975612485665529, -0.20471653274293583, -0.04903101593002054]	-0.0613304746054337	-0.8056976795196533	0.651132844798606
1092	Belgias Brüsselis algas Euroopa Liidu ja euroala rahandusministrite kahepäevane kohtumine, millel osales ka Eesti rahandusminister Maris Lauri.	In Brussels, Belgium, the two-day meeting of EU and euro area finance ministers started, with the participation of Estonian Finance Minister Maris Lauri.	[89, 81, 100]	90.0	[0.7028467458012655, 0.5372396648934048, 1.1249782957469103]	0.7883549021471935	-0.3527268767356872	0.8565760697910084
1093	Kroonijuveelid kogusid samuti palju huvi ning on olnud avalikkusele vaadata olnud alates 1669. aastast.	The jewels also took a great deal of interest and have been public since 1669.	[73, 100, 87]	86.66666666666667	[0.4831155255603034, 1.3076476232459238, 0.7124885375901508]	0.8344172287987927	-0.523042619228363	0.8677133603656974
1094	Lisaks Bainimaramale kavatsesid vandenõulased väidetavalt mõrvata veel mitu valitsuse liiget ja kõrgemat ohvitseri.	In addition to the Bahuman Army, the conspirators allegedly intended to assassinate several more government members and senior officers.	[67, 77, 72]	72.0	[-0.08966679932506398, 0.36271858948898755, 0.44490263343234565]	0.2393181411987563	-0.4324904978275299	0.7238258943793531
1095	Nüüdseks on teada üle 100 inimestel haigusi, sealhulgas entsefaliiti tekitava viiruseliigi.	More than 100 people are now aware of diseases, including encephalal viruses.	[100, 100, 82]	94.0	[1.0811424575112913, 0.8241835542857531, 0.4576689523315511]	0.7876649880428651	-0.3114243447780609	0.8564092572478732
1096	Haiti lõunarannikul Jeremie linna lähistel sõitis madalikule parvlaev kolmesaja reisijaga pardal.	On the southern coast of Haiti, near the town of Jeremie, a small ferry ship sailed on three hundred passengers.	[34, 30, 25]	29.666666666666668	[-1.407453656337378, -1.687904046512915, -1.2547703090036253]	-1.4500426706179728	-0.3964508175849914	0.31535972225120135
1097	Separatistide teatel õnnestus neil vangistada kaks rühma Ukraina sõdureid.	According to the Separatists, they managed to imprison two groups of Ukrainian soldiers.	[80, 100, 100]	93.33333333333333	[0.4936093960423005, 1.1249782957469103, 0.8241835542857531]	0.814257082024988	-0.2923120856285095	0.8628388907292306
1098	Kahel Ahvenal on mõndagi põnevat, mida omavahel arutada.	The two Ahveni have a lot of exciting things to discuss with each other.	[54, 53, 51]	52.666666666666664	[-0.5579702578088042, -0.16347903629380842, -0.4297907926901062]	-0.3837466955975729	-0.3426357209682464	0.5731766623777186
1099	Allan läheb Vissi juurde Morna Turvafirma ametlikke asju ajama, kuid lõpetab ikkagi Anneli seltskonnas.	I am going to go to Via Morna Turvar to do the official business, but I am still closing down in Anfour company companies.	[21, 19, 23]	21.0	[-2.080576466172854, -1.8187872614188738, -1.318230271796973]	-1.7391979997962337	-0.6673843860626221	0.24544560465492246
1100	Formaalsest küljest saame tunnetuse ainult oluliste asjade kogumina, mida me võime nimetada asjade olemuseks.	On the formal side, we can only get a sense of importance as a set of things we can call being.	[96, 92, 94]	94.0	[0.9550101465232795, 1.0176690182308925, 0.9345984073668675]	0.9690925240403464	-0.546687662601471	0.9002761509446907
1101	Kui mittevastavus on väike, tullakse toime kunstliku, välise motivatsiooni abil.	If non-compliance is small, it can be done through artificial, external motivation.	[99, 100, 98]	99.0	[1.4074169510600858, 1.1249782957469103, 1.239385641192763]	1.25726029599992	-0.5002282857894897	0.969951489640658
1102	Eesti Töörahva Kommuuni Nõukogu juhiks oli Jaan Anvelt.	Jaan Anvelt was head of the Estonian Works Council.	[100, 81, 83]	88.0	[1.0991035183644302, 0.5363189527863194, 0.6245002025956135]	0.7533075579154543	-0.3549687266349792	0.8481020632664927
1103	Riiklikku tervisekindlustust, mis loodi esialgsel kujul 1946. aastal, rahastatakse peamiselt maksudest, eelkõige sotsiaalmaksust.	Public health insurance, which was created in its original form in 1946, is financed mainly from taxes, particularly social taxes.	[100, 85, 99]	94.66666666666667	[1.0991035183644302, 0.711760740297822, 1.2807425052166714]	1.0305355879596412	-0.4676166474819183	0.9151323101188519
1104	Paistab, et selles kunagi ei kahelda, kuigi selle metafüüsiline seletus pole kuigi ilmne.	It seems that there is never any doubt about this, even though its metaphysical justification is not very obvious.	[80, 64, 72]	72.0	[0.4936093960423005, -0.1977368282059271, 0.16410717657114324]	0.1533265814691722	-0.4933385848999023	0.7030342180291129
1105	Nii et tahe ja mõistus ei ole moraalisubjektil täiesti eraldi.	So will and reason are not completely separate from the moral heading.	[51, 81, 60]	64.0	[-0.4297907926901062, 0.5372396648934048, -0.3418302000470779]	-0.0781271092812597	-0.3800040781497955	0.647071630034608
1106	Selle teravast teadvustamisest tuleb ka jutt naturalistlikust eksitusest.	It is also about naturalist misrepresentation of this.	[72, 64, 56]	64.0	[0.144567245233466, -0.017301034533346728, -0.4976026478113921]	-0.1234454790370909	-0.5636511445045471	0.636114218869526
1107	Valik huvituda mõnedest väärtustest ja teistest mitte aitab elutervikut kujundada.	Choose interest in some of the values and not in others will help shape life as a whole.	[66, 70, 73]	69.66666666666667	[0.21562528066459924, 0.17307885384669613, 0.328969831320193]	0.2392246552771627	-0.5032833218574524	0.7238032906606721
1108	Somaalia võimude sõnul lubas Johnson abi 110 miljoni Suurbritannia naelsterlingi väärtuses.	According to the Somali authorities, Johnson promised GBP 110 million in aid.	[100, 95, 90]	95.0	[1.3076476232459238, 1.3237991523753736, 0.9085307290014955]	1.179992501540931	-0.181925892829895	0.9512691098845495
1109	Ta peab silmas moraalifilosoofia kui distsipliini alguspunkti.	It has in mind moral ceilings as the starting point for discipline.	[56, 69, 63]	62.666666666666664	[-0.48592357188822877, 0.1839805288126773, -0.04903101593002054]	-0.1169913530018573	-0.4447897672653198	0.6376747452754923
1110	Scotus alustab mõistussuhete analüüsist ning jõuab välja oma kolmanda teiseste intentsioonide kontseptsioonini.	Cocoding starts with an analysis of rational relations and draws up its third concept of secondary intentions.	[51, 61, 52]	54.666666666666664	[-0.46847133247114325, 0.024560820024810585, -0.6630301039070259]	-0.3689802054511195	-0.6307721138000488	0.576747013757779
1111	Stipendium kattis vaid ülikooli õppemaksu, elamiskulud ja õppematerjalide kulud pidi ta õppimise kõrvalt tööga teenima.	The grant covered only the university fee, the cost of living and the cost of teaching materials had to earn a job out of study.	[51, 57, 49]	52.333333333333336	[-0.3917515112818263, -0.44990022892794107, -0.278245418571429]	-0.3732990529270654	-0.4736765921115875	0.5757027708203524
1112	Ameerika Ühendriikide Kongress võttis vastu seaduseelnõu, millega tagatakse föderaalametkondade rahastamine kuni 11. detsembrini 2015.	The United States Congress adopted a draft law ensuring funding for the federal authorities until 11 December 2015.	[100, 79, 100]	93.0	[1.0991035183644302, 0.44997912719119615, 1.0152560939928115]	0.8547795798494793	-0.3790639042854309	0.8726367204501895
1113	Ilmselt kukkus mõõk tuulega alla kas raekoja katusele või sattus mõne suveniirikorjaja koju.	Apparently, the wind crashed down either to the roof or some of the ski baskets were home.	[34, 12, 23]	23.0	[-1.407453656337378, -1.6672600671603848, -1.993315928470645]	-1.689343217322803	-0.7351984977722168	0.2574998632933152
1114	Epideemia täielik ulatus ega viiruse aastakümneid kestnud levimine ei olnud teada.	The full scale of the epidemic and the decades-old spread of the virus were not known.	[81, 84, 100]	88.33333333333333	[0.7888186625839653, 0.6681304714467177, 1.0152560939928115]	0.8240684093411647	-0.3247985243797302	0.8652111461315712
1115	Oleks äärmine moonutus öelda, et valu tuntakse vaimus, ja siis kuidagi viidata hambale.	It would be an extreme distortion to say that the pain is felt in spirit, and then to make some reference to the sheep.	[50, 29, 40]	39.666666666666664	[-0.702063629649955, -1.12785038341693, -1.2516013580018719]	-1.0271717903562525	-0.4075502157211303	0.4176045763739957
1116	Kapten Söfring Hanson, kes oli laevahuku üle elanud, heideti kohe vangikongi kohut ootama.	Captain Sefring Hanson, who had survived the shipwreck, was immediately thrown to wait for the trial of the prison.	[80, 83, 86]	83.0	[0.4936093960423005, 0.5855686120034557, 0.353398789913554]	0.47752559931977	-0.253179669380188	0.7814214582816743
1117	Jõe voolu saab peatada, kiirendada ja aeglustada, aja puhul on mõttetu sellest rääkida.	The brain drain can be stopped, speeded up and slowed down, it is pointless talking about it in time.	[77, 79, 75]	77.0	[0.3951887236234128, 0.44997912719119615, 0.19851994435723766]	0.3478959317239489	-0.4629406929016113	0.7500786369336591
