index	original	translation	scores	mean	z_scores	z_mean	model_scores	normalised_z_mean
121	Samas kõrvutab näiteks muusikateadlane Donald Mitchell keskmise perioodi laule ja nende kaasaegseid sümfooniaid.	At the same time, Donald Mitchell, a musical scientist, for example, is contrast to the medium-term table and their modern symphoons.	[25, 41, 33]	33.0	[-1.6026472036571477, -1.1598379527113716, -1.1209231937549637]	-1.294469450041161	-0.3383283615112304	0.3529753680328277
4807	Laval mängis rokkbänd oma lugusid ja järsku hakkas laulja rääkima poliitikast.	Laval played its own stories and suddenly the singer began to talk about politics.	[22, 30, 38]	30.0	[-1.3499602531936468, -1.687904046512915, -1.1343437451734075]	-1.39073601495999	-0.3579340875148773	0.3296993248090986
2658	Ta reformis valitsusaparaati ja alustas võitlust korruptsiooniga.	He reformed the apparatus of government and began the fight against corruption.	[60, 70, 80]	70.0	[-0.3418302000470779, 0.17307885384669613, 0.4936093960423005]	0.1082860166139729	-0.329405128955841	0.6921439765909275
5368	"1992. aastal ilmus Jacksoni teine raamat, luuletuste ja esseede kogu ""Dancing the Dream""."	In 1992, the second book of Jackson, the whole of the poems and essays, appeared as Dantlethe Dream.	[37, 50, 23]	36.666666666666664	[-1.3824921645551846, -0.7457438319548428, -1.318230271796973]	-1.1488220894356669	-0.4416967034339905	0.3881910658582777
4415	Saksamaal Hesseni liidumaal toimusid parlamendivalimised.	In the Federal State of Hesse in Germany, parliamentary elections were held.	[100, 91, 81]	90.66666666666667	[1.0991035183644302, 0.8394084631768461, 0.5372396648934048]	0.8252505488115603	-0.3463513553142547	0.8654969725701962
2927	Nii et ampermeetri kasutamisega juba eeldati katsetulemust.	So an ampermetre is already expected to be used as a test result.	[46, 32, 18]	32.0	[-0.8461570014911058, -1.6006435088107063, -1.4768801787803418]	-1.307893563027385	-0.4520139992237091	0.34972958654710595
4364	Teisel juhtumil võetakse asja nii, et tegu ise vähendas ohvri moraalset väärtust.	In another case, it is taken in such a way that it itself reduced the moral value of the victim.	[100, 100, 100]	100.0	[1.0991035183644302, 0.8241835542857531, 1.3076476232459238]	1.0769782319653691	-0.4275621473789215	0.9263615566408722
4278	Austriat toetasid traditsioonilised Prantsusmaa vaenlased Suurbritannia ja Hollandi Vabariik, samuti Sardiinia kuningriik ja Saksimaa kuurvürstiriik.	Austria was supported by traditional French enemies, the United Kingdom and the Netherlands, as well as by the King of Sardinia and the former Principality of Saxony.	[87, 77, 67]	77.0	[0.7990212780000306, 0.3951887236234128, -0.04267714354839904]	0.3838442860250148	-0.2169099301099777	0.758770496347559
4096	pisipüsti=1.35Preisi jalaväe rünnak [[Hohenfriedbergi lahingus, Carl Röchling	pyramid = 1.35 Preis assault [Hohenfriedberg battle, Carl Röchling	[93, 81, 87]	87.0	[0.807511144315004, 0.5372396648934048, 0.6308000598806901]	0.658516956363033	-0.3872937560081482	0.8251828893996593
1534	Laulja olevat kurtnud kõripõletiku üle ega alustanud proovi enne kella 9 õhtul.	The flotilla has complained about the fire and did not start trying before 9 p.m.	[17, 1, 9]	9.0	[-1.8908339473394493, -2.016289862523797, -2.4413752569350895]	-2.116166355599445	-0.5310760140419006	0.15429940294873215
4979	Nagu ikka, rüüpab Allan õiget pidu oodates natuke õlut ja nagu ikka, hoiab ta pudelit laua jala taga peidus.	As usual, when you wait for the right pipe, Allan gets some beer and, as usual, keeps the bottle hanging around the table.	[32, 61, 42]	45.0	[-1.3504838029351336, -0.10599807620235407, -1.0765987441461105]	-0.8443602077611994	-0.4392012357711792	0.46180611511040603
400	Pärast Harald Kaunisjuukse surma lagunes Norra väikekuningriikideks, mille kuningas Olav Tryggvason taasühendas.	After the death of Harald KadreJewish, the Norwegian small Queen, who was reunited by King Olav Tryggvason, collapsed.	[23, 12, 1]	12.0	[-1.460228213665987, -1.8478708942451183, -2.016289862523797]	-1.7747963234783006	-0.4065140783786773	0.2368383782371652
378	Georg võtab pulmade asja tõsiselt käsile ja tahab Arega hommepäev perekonnaseisuametisse sõita.	Georg takes the matter of wedding seriously and wants to travel with Arega for tomorrow's civil status.	[35, 25, 15]	25.0	[-1.2424137740542707, -1.9060553907684363, -1.5720701229703633]	-1.5735130959310233	-0.4569737911224365	0.2855061281309372
6602	Kalojan tahtis bütsantslastele ka 14 000 tsaar Samuili sõduri pimedakstorkamise eest kätte maksta.	Kalojan also wanted the Libyans to pay the price for the darkness of the Samuil soldier.	[69, 39, 50]	52.666666666666664	[0.5080477910394635, -0.4442196432081156, 0.013959715917508699]	0.0259292879162855	-0.4222482740879059	0.6722311566149717
4167	8. augustil saadeti täiendust saanud 46. rügemendi I pataljon koos 47. rügemendi II pataljoniga Kurtna laagrisse puhkusele.	On 8 August, an additive of 46th rally I was sent to the Kurtna camp with 47th ambulance II for baggage.	[35, 23, 47]	35.0	[-1.4697527022573933, -1.318230271796973, -0.8698144240265682]	-1.2192657993603115	-0.65181964635849	0.37115866381476026
1373	11. diviisi osad vallutasid Putki ja vabastasid major Rebase ja Eggemanni mehed piiramisrõngast.	The 11 methods were conquered by Putk and released from the siege of the major Real and Eggemanni men.	[23, 30, 37]	30.0	[-1.2699383524630719, -1.687904046512915, -1.1703670881336952]	-1.3760698290365607	-0.6211527585983276	0.33324542389104705
3128	16.\tSee on Isa juures asuvate igaveste olendite viisik, esimene inimene, nähtamatu Vaimu peegeldus.	16. It is a visa for the eternal creations in the Isa, the first person, a reflection of an invisible sight.	[23, 20, 16]	19.666666666666668	[-1.674693889577723, -2.124206735023958, -1.6950193257332875]	-1.8313066501116564	-0.3997872173786163	0.22317489282648165
3669	Alates 1980. aastatest on Norras valminud rahvusvahelist tähelepanu äratanud filme.	Since the 1980s, films have attracted international attention in Norway.	[81, 82, 80]	81.0	[0.522108649210108, 0.5808699337445091, 0.17436773524631535]	0.4257821060669775	-0.3109143078327179	0.7689105331591848
3136	See on umbes kahemeetrine kangatükk, mida kantakse seeliku peal.	This is a two-metre-metre carpet that is being carried on the skirts.	[23, 31, 38]	30.666666666666668	[-1.318230271796973, -1.6442737776618106, -1.0812112729394545]	-1.3479051074660795	-0.6536731123924255	0.3400552989209869
1263	Näiteks kui jutt on täielikust moraalsest vastutusest, siis peaks inimene olema vähemalt seitsmeaastane, aga kaheaastasedki on isikud.	For example, when it comes to full moral responsibility, man should be at least seven years old, but there are people in two years.	[18, 15, 21]	18.0	[-1.618593541477372, -1.7733750550387843, -1.3816902345903206]	-1.5912196103688256	-0.380279541015625	0.2812249158975581
4524	Justinianus I ajal kuulutati Kalchedoni kirikukogu otsus terves keisririigis riigiseadusena kehtivaks.	During Justinianus I, the Kalchedon Church's decision was declared to be valid as a national law throughout the Emperor State.	[100, 100, 100]	100.0	[1.0156289521215054, 1.0991035183644302, 1.1249782957469103]	1.0799035887442818	-0.4314812421798706	0.9270688710743747
3829	Malawis võib näha nii traditsioonilisi hütte kui ka läänelikke villasid.	In Malawi, we can see both traditional juices and Western cotton.	[17, 18, 18]	17.666666666666668	[-1.8908339473394493, -1.4768801787803418, -2.0691634807199133]	-1.812292535613235	-0.5026904344558716	0.22777226628942143
5443	Armastus on suuresti nägemisviis, mis suunab intellektuaalset arusaama maailmast ja praktilisi reaktsioone selle olukordadele ja nõudmistele.	Innumeracy is largely a sight-of way of directing intellectual understanding of the world and practical responses to its situations and demands.	[23, 26, 29]	26.0	[-1.4275290808375833, -1.8624251219173322, -1.12785038341693]	-1.4726015287239484	-0.5468073487281799	0.30990527441881627
5239	Moraalisüsteemis arvatakse tavaliselt, et moraal on tähtis.	The moral system usually considers that morals are important.	[100, 100, 79]	93.0	[1.0991035183644302, 1.1249782957469103, 0.44997912719119615]	0.8913536471008455	-0.3485811352729797	0.8814798693765917
5717	Ameerika Ühendriikides California osariigi lõunaosas Carlsbadis puhkes ulatuslik maastikupõleng.	California's State of California, south of Carlsbadis, in the United States, cleared a wide-ranging field of landscape.	[67, 54, 41]	54.0	[-0.07358409902205552, -0.3346008485000848, -1.1179556081700188]	-0.5087135185640531	-0.4719174802303314	0.542961258147262
1256	Pakistani loodeosas ründas oletatav Talibani võitleja lõhkeainega täidetud autoga Pakistani sõjaväekonvoid.	In the north-west of Pakistan, Pakistan's military convoys, filled with an alleged Taliban combatant with explosives, were attacked.	[31, 25, 43]	33.0	[-1.3865071458954215, -1.4109017987699952, -1.035241880122202]	-1.2775502749292065	-0.3660524785518646	0.3570662115312714
1283	Emotsioonidele apelleerimist peetakse loogikaveaks.	Employed settlements are considered to be a loophole.	[1, 18, 1]	6.666666666666667	[-2.2620953767228933, -1.6646330781581475, -2.016289862523797]	-1.9810061058016128	-0.9255104064941406	0.18697944943296108
328	Hispaanias teatas oma tagasiastumisest suurima opositsioonierakonna Hispaania Sotsialistliku Tööpartei esimees Alfredo Pérez Rubalcaba.	In Spain, Alfredo Pérez Rubalcaba, Chairman of the Spanish Socialist Labour Party, announced his resignation.	[100, 79, 100]	93.0	[1.0991035183644302, 0.44997912719119615, 1.1249782957469103]	0.8913536471008455	-0.1671584695577621	0.8814798693765917
5117	Kõrgelt hinnatakse ka tema katset Lastekodumägi tagasi vallutada.	The attempt to conquer a mountain of children is also highly appreciated.	[70, 84, 77]	77.0	[0.018403229555799133, 0.6681304714467177, 0.3951887236234128]	0.3605741415419765	-0.7056056261062622	0.7531440684256079
1519	Ta näitab esiteks, et ei ole ühte ühist hüve ideed, ja teiseks, et kui ka oleks, ei seisneks inimese õnn selles.	He shows, firstly, that there is no idea of a common good and, secondly, that, if there were one, it would not be a human good.	[82, 100, 91]	91.0	[0.7400004640879625, 1.0991035183644302, 1.1709475838635426]	1.0033505221053118	-0.4480425119400024	0.9085593035054048
6115	Vasiliki, üks varajasemaid Minose kultuuri asulakohti saare idaosas.	Vatican, one of the most early sites of Minos culture in the east of the island.	[75, 85, 80]	80.0	[0.33172876083006514, 0.711760740297822, 0.4949620887624109]	0.5128171966300993	-0.3650079369544983	0.7899545221249963
4184	Paneme näitesse parem tingimuse, et mees armastab ühte ja ainult ühte uppujatest.	Let us see a better condition that a man loves one and only one sink.	[23, 22, 20]	21.666666666666668	[-1.318230271796973, -2.0369461973217495, -2.0716779526032685]	-1.8089514739073305	-0.4533568322658539	0.22858009293977868
1302	Need ideed käivad just teaduse, mitte igasuguse tunnetuse kohta.	These ideas apply to science and not to every sense of it.	[43, 50, 56]	49.666666666666664	[-0.954227030371969, -0.42014770070905927, -0.2711408857067372]	-0.5485052055959218	-0.5682350397109985	0.5333401292737032
3736	Musk on arvanud, et ta enda ebatavaline riskivajadus võib olla vanaisalt päritud.	The Roma have thought that their own unusual risk needs could have been inherited from their old age.	[13, 24, 1]	12.666666666666666	[-1.8791059376579944, -1.4471491243968742, -2.016289862523797]	-1.7808483081928883	-0.5213932394981384	0.23537508453883008
5065	Mõlemad kaitseväelased toimetati Camp Bastioni sõjaväebaasi.	Both soldiers were transferred to the Camp Bashir military base.	[54, 79, 83]	72.0	[-0.5579702578088042, 0.45360522473850245, 0.6245002025956135]	0.1733783898417706	-0.5997896194458008	0.7078824928043485
6047	XII Riigikogu kultuurikomisjon nimetas Eesti Rahvusringhäälingu nõukogu uuteks liikmeteks Paavo Nõgese, Agu Uudelepa ja Mart Luige.	The Committee on Culture of the Estonian National Broadcasting Council was appointed as new members of Pope vo Nygese, Age Nodelepa and Mart Ludo.	[67, 75, 71]	71.0	[-0.32666969949637503, 0.27545805178677896, 0.12275031254723479]	0.0238462216125462	-0.4633301496505737	0.6717274974123751
3626	Ehitustöid alustati 1913. aastal ja pealinna staatus anti Canberrale 9. mail 1927.	Construction work started in 1913 and the status of capital was granted to Canberian on 9 May 1927.	[73, 82, 90]	81.66666666666667	[0.328969831320193, 0.5808699337445091, 0.548708683221246]	0.486182816095316	-0.2838474810123443	0.7835146642876714
2427	Laeva pinnale tekkinud soolad pole iseenesest ohtlikud, kuigi rikuvad välimust.	Sultures on the flotilla surface are not dangerous in themselves, although they violate the appearance.	[46, 44, 47]	45.666666666666664	[-0.9898197448952459, -0.9182036874116812, -0.8698144240265682]	-0.9259459521111651	-0.6943115592002869	0.4420797094416141
3520	Ühes Prantsusmaa külas toimus küll kõik tavaliselt, aga paljud saia sööjad jäid haigeks ja surid.	In one of the French villages, everything happened as usual, but many of the savors were sick and died.	[45, 51, 48]	48.0	[-0.8821803444513935, -0.4297907926901062, -0.9025592071930374]	-0.7381767814448458	-0.6031526923179626	0.4874799305484771
5655	Vaatamata Jaapani tugevale positsioonile Rahvasteliidus kuulutati ta Lyttoni aruandes agressoriks ja nõuti Mandžuuria tagastamist Hiinale.	Despite Japan's strong position in the People's Union, the Lyon report declared aggressor and called for the return of Mandžžigua to China.	[81, 84, 83]	82.66666666666667	[0.522108649210108, 0.6681304714467177, 0.6190326808341362]	0.6030906004969873	-0.4332225322723388	0.8117814944713198
1080	Tal on kasutütar Elina, keda ta pidas oma bioloogiliseks tütreks, ja poeg Kari.	He has a useful daughter, Elina, whom he considered to be his biological daughter, and son Kari.	[41, 53, 29]	41.0	[-0.8217452847036514, -0.5939936007690919, -1.12785038341693]	-0.847863089629891	-0.3105650842189789	0.4609591623823012
746	Iga võim andis ühe omaduse sellest pildist lähtudes, mida nad olid näinud oma silmade poolt tunnetatud kujul.	Every power gave one of its qualities on the basis of the picture they had seen in the form experienced by their eyes.	[66, 52, 55]	57.666666666666664	[0.07523855193204053, -0.31935520912680904, -0.5389595118353006]	-0.2610253896766897	-0.538206160068512	0.6028491288617518
2744	2018. aastal hakkas kiirelt kasvama ka päikeseenergia osa ja jõudis aasta lõpuks umbes 110 megavatise tootmisvõimsuseni.	In 2018 the share of solar energy also started to grow rapidly and reached approximately 110 megawatts' production capacity by the end of the year.	[76, 100, 73]	83.0	[0.3190883206378832, 1.0991035183644302, 0.26826879803671755]	0.562153545679677	-0.3293647170066833	0.8018834300895344
5320	Kui Isa valas õli Poja peale, siis see seisis tema ees.	When Isa valled oil on the Poand, it was in front of him.	[4, 1, 3]	2.6666666666666665	[-2.078732520728332, -2.016289862523797, -2.8659213054927313]	-2.320314562914953	-0.4923888742923736	0.10493893702238262
3317	2014. aasta väljaanne on varustatud Mary Midgley eessõnaga.	The 2014 edition is a front line for Mary Midgley.	[18, 24, 30]	24.0	[-1.4768801787803418, -1.9496856596195407, -1.697337004628338]	-1.7079676143427402	-0.4176270663738251	0.25299671860941086
2342	Eriti pommitati Lastekodumäge ja selle ümbrust, mille tagajärjel flaamlaste Langemarcki I pataljon pea täielikult hävis.	In particular, children's surface and its surroundings were bombed, as a result of which Flemings Langemarcki I was almost completely destroyed.	[46, 43, 40]	43.0	[-1.2225501630467082, -1.120710551448559, -1.1593124721939274]	-1.167524395563065	-0.4823003113269806	0.3836690837332088
3048	Ründajatest läänes lamasid 1500 briti jalaväelast prantsuse suurtükitule eest varju otsides maas, varjudes künkaharja taha.	Of the victims in the West, 1 500 British anti-personnel were burnt up in search of shelter from a French bull, hiding behind the cyclone.	[22, 2, 1]	8.333333333333334	[-1.465741972965541, -2.2445902881882103, -2.016289862523797]	-1.9088740412258491	-0.7262651920318604	0.20442007437161935
4800	Laps, kes kiusajale tuupi teeb, naudib seda, et kiusaja ülespuhutud arusaam oma väärtusest saab kannatada.	The child who is winding up the bulls enjoy the temptation of an understanding of his own value being damaged.	[27, 31, 23]	27.0	[-1.818794853066228, -1.3865071458954215, -1.318230271796973]	-1.507844090252874	-0.6648608446121216	0.30138406680998675
5742	Tänapäeval on valdav osa Eestis töötavaid arste ja hambaarste lõpetanudTartu Ülikooli arstiteaduskonna.	Today, the majority of doctors and dentists in Estonia are doctors at the University of Tartu.	[43, 36, 29]	36.0	[-0.954227030371969, -1.426122433406289, -1.12785038341693]	-1.1693999490650626	-0.4152014553546905	0.3832155985131043
5002	Nauru on kõige suurema rasvumusega rahvastikuga riik.	The pound is the country with the most obesity-related population.	[10, 14, 18]	14.0	[-2.0097280363481826, -1.9989039762203125, -1.618593541477372]	-1.8757418513486224	-0.4520224630832672	0.21243102068854036
4585	Vapustus ja raev ei ole lihtsalt loomulikud reaktsioonid, millest refleksioon võib distantseeruda, mille suhtes see võib üleolev olla.	Missing and striking are not just natural reactions, from which a reflex may distance itself, to which it may be superfluous.	[47, 26, 29]	34.0	[-0.8101336585308181, -1.3128904044537102, -1.12785038341693]	-1.0836248154671528	-0.5954939126968384	0.40395494574991
3963	Raekoja ehitamisel ei ole arhitektuurilist eeskuju imporditud ega otse üle võetud.	The construction of a garage has not been imported or directly transposed as a architectural model.	[28, 42, 21]	30.333333333333332	[-1.2265904555295335, -0.9902503733322566, -1.3816902345903206]	-1.1995103544840369	-0.4758878350257873	0.3759352816283479
6321	Ugalased ja sakalased palusid kaitset Vene vürstidelt, kes saatsid neile abivägesid.	Uganda and the sailors asked for protection from the Russian Principality, which sent them aid troops.	[58, 35, 47]	46.666666666666664	[-0.41488891976357517, -1.6918208820492637, -0.9461894760441417]	-1.0176330926189936	-0.4483962059020996	0.4199109133770635
1853	Seetõttu ületas Preisi kindral välimarssal Kurt Christoph von Schwerin detsembris 1741 piiri ja vallutas Olomouci.	Therefore, in December, Preis General Stralimarssal Kurt von Schwerin exceeded 1741 borders and invaded Olomouc.	[80, 84, 76]	80.0	[0.4903786678134342, 0.6681304714467177, 0.32953463266677707]	0.4960145906423096	-0.2358078509569168	0.7858918635729553
4639	Vaatamata linna vallutamisele Ülestõusmispühade ajal käskis Kalojan kõik bütsantslased vallikraavi heita.	Despite the conquering of the city during the contention holidays, Kalojan ordered all Libyans to drop the White Paper.	[1, 29, 15]	15.0	[-1.3805425329582788, -1.12785038341693, -1.7733750550387843]	-1.4272559904713311	-0.5582866072654724	0.32086925458431964
5715	Möödunud 24 tunni jooksul hukkus 3 Ukraina sõjaväelast, 27 sai haavata.	In the past 24 hours, 3 Ukrainian troops died, 27 were wounded.	[100, 77, 82]	86.33333333333333	[1.0991035183644302, 0.3708914966906855, 0.5808699337445091]	0.6836216495998749	-0.2908122539520263	0.831252888109927
1462	Enne naftavarude avastamist oli puit Gaboni peamine sissetulekuallikas.	Before finding out the oil stocks, Gabon was the main source of income.	[34, 35, 35]	34.666666666666664	[-0.9434820029693742, -1.4697527022573933, -1.2424137740542707]	-1.218549493093679	-0.3930153846740722	0.37133185765041465
4436	Põhilised purustused leidsid aset Ishikawa prefektuuris, hukkus üks ja sai vigastada enam kui sada seitsekümmend inimest.	The main destruction took place in Ishikawa Prefecture, killed one and injured more than 100 seventy people.	[53, 53, 52]	52.666666666666664	[-0.2811423169988513, -0.6844078629375159, -0.409280703797869]	-0.4582769612447454	-0.3951407670974731	0.5551561826177692
2259	Hiljem teatasid võimud, et teade oli ekslik ning lennuk on endiselt kadunud.	Later, the authorities reported that the notification was erroneous and that the aircraft was still missing.	[90, 78, 78]	82.0	[0.8076784817801723, 0.4063488583400919, 0.412248360714594]	0.542091900278286	-0.3866444230079651	0.7970327768446033
936	Niivõrd kui hinnangud tulevad kogemusest, mõjub hinnangu tulemusele kaasa see, et kogemused on järjestikused ja sageli üksteist välistavad.	As long as evaluations come from experience, the result of the assessment is that experience is successive and often mutually exclusive.	[97, 93, 83]	91.0	[1.1980287771688547, 0.7825156363278469, 0.6245002025956135]	0.8683482053641051	-0.4356704950332641	0.8759174432455995
2002	Eesti Krediidipank teatas, et lõpetab vastavalt panga nõukogu otsusele 14. juunist oma Läti filiaali tegevuse.	The Estonian Credit Bank announced that it would terminate its branch of Latvia, as decided by the bank's Council of 14 June.	[100, 83, 89]	90.66666666666667	[1.0811424575112913, 0.6245002025956135, 0.7759485003834985]	0.8271970534968011	-0.4189032614231109	0.8659676128930026
3611	Mill väidab, et need printsiibid on kogemuse üldistused füüsilise liitmise ja lahutamise kohta.	I am saying that these principles are the generalisations of experience on physical unification and divorce.	[70, 77, 84]	77.0	[-0.19997321272861532, 0.3951887236234128, 0.6681304714467177]	0.2877819941138383	-0.5781941413879395	0.7355438437649062
4371	Vajaliku 226 toetushääle asemel kogus Ohrõžko vaid 195 saadiku toetuse.	Instead of the necessary 226 votes, there was only the support of 195 members of Ohparežko.	[99, 82, 95]	92.0	[0.8656517089737827, 0.5808699337445091, 0.7358791572087113]	0.727466933309001	-0.4124611616134643	0.8418541256177866
2226	Näiteks substants on asi, millel on milleski muus mitteolemine ehk olemisviis oleleda iseenesest ja olla teiste asjade subjekt.	For example, substance is something that has no other type of being, that is, the way of being self-sufficient and being subject to other things.	[97, 77, 87]	87.0	[0.9910334894835672, 0.36271858948898755, 0.7124885375901508]	0.6887468721875685	-0.503598690032959	0.8324921023956241
3481	Nad esitasid ka üleskutse üleüldiseks kodanikuallumatuseks ning mõned panid ette hakata ka mõisaid rüüstama.	They also called for universal civic disobedience, and some were also proposing to start looting the mind.	[44, 34, 23]	33.666666666666664	[-0.9182036874116812, -1.5133829711084976, -1.318230271796973]	-1.249938976772384	-0.4729905128479004	0.3637422757484103
1249	Nii kuulaja kohta, selle kohta, kuidas tuleb vastu võtta, kui ka ettepandud teema kohta olgu see sissejuhatuseks.	On the subject of the hearing, on how to adopt it, and on the subject proposed, let it be an introduction.	[100, 73, 95]	89.33333333333333	[1.0991035183644302, 0.18819751408457033, 0.866866844222949]	0.7180559588906498	-0.5825238823890686	0.8395786705049585
6396	Kantsler Jerzy Ossoliński ja vojevood Adam Kisiel, Ukrainlaste hulgas mõjukas magnaat, pooldasid kasakate vaigistamiseks vajalikke möönduste tegemist.	The Chancellor, Jerzy Ossoliński, and Voivodship, Adam Kisiel, had a powerful magnail among the Ukrainians in favour of making concessions to appease the little.	[10, 1, 31]	14.0	[-1.335318057410128, -1.5633263692639867, -0.49006908755709094]	-1.129571171410402	-0.5876138210296631	0.3928456954322149
1925	Ka Jordani Läänekaldal püüdis palestiinlane rammida autoga Iisraeli sõdureid ja lasti maha.	In the West Bank, too, a Palestinian tried to ramp Israeli soldiers and was shot in the car.	[58, 55, 52]	55.0	[-0.41488891976357517, -0.5971473252353072, -0.3980608112934324]	-0.4700323520974382	-0.5051810145378113	0.5523138771316451
3451	Hiljemalt 16. sajandi keskpaigast kuulus rae koosseisu ka sündik.	At the latest, by the middle of the 16th century, the birth rate was famous.	[25, 13, 1]	13.0	[-1.4961164985930953, -1.8458697062925422, -2.016289862523797]	-1.7860920224698116	-0.4208000302314758	0.2341072204547063
4703	Teda ei mõjutanud teoloogilised ideed, eeldused põhjusliku determinismi kohta ega muu sarnane.	It was not affected by theological ideas, the assumptions about the natural determinants or similar things.	[65, 63, 78]	68.66666666666667	[-0.09300816647554071, -0.04903101593002054, 0.4063488583400919]	0.0881032253115102	-0.4314848482608795	0.6872640317925675
5220	Põhjendusi muistse vabadusvõitluse nimetuse mittekasutamiseks ei ole ta pidanud piisavaks.	It has not considered sufficient the justification for not using the name of the other freedom struggle.	[43, 33, 23]	33.0	[-0.954227030371969, -1.557013239959602, -1.318230271796973]	-1.2764901807095146	-0.541680097579956	0.357322528965051
6072	Selleks on tarvis põhjendite ja väärtuste hindamist.	This requires an assessment of the causes and values.	[100, 100, 100]	100.0	[0.9996617706525889, 1.0991035183644302, 1.1850259554682334]	1.094597081495084	-0.352215051651001	0.9306215726033387
1535	Marutaud ei muutu epideemiliseks, kuid seda kardeti kohutavate sümptomite tõttu, mille hulka kuulub hullus, veekartus ja surm.	The discussion is not becoming epidemic, but it was feared because of the terrible symptoms, which include madness, aquatic fear and death.	[24, 27, 29]	26.666666666666668	[-1.3511582003990357, -1.5306005177365722, -1.12785038341693]	-1.3365363671841797	-0.436492770910263	0.3428041171677372
4360	Ümberpöördult, ühtede või teiste testide ja argumendimustrite kasutamine toob kaasa mingi seisukoha selle kohta, mis on eetikamõtlemine.	The use of a change, one or other tests and arguments will give rise to some kind of view of what ethical thinking is.	[27, 30, 23]	26.666666666666668	[-1.818794853066228, -1.422530488855709, -1.318230271796973]	-1.5198518712396367	-0.5201693177223206	0.29848073656750196
901	Hollandis Amsterdami lähistel Sloterdijki jaama juures põrkasid kohaliku aja järgi kella 18.30 paiku kokku kaks reisirongi.	In the Netherlands, at Sloterdijk station near Amsterdam, two passenger trains met at 18.30 local time.	[26, 51, 56]	44.333333333333336	[-1.5666238606968599, -0.4297907926901062, -0.4976026478113921]	-0.8313391003994527	-0.3302303254604339	0.4649544549107135
4590	Sinclair Hood leiab, et kõige tõenäolisem Minose kultuuri hävingu põhjus oli just nimelt vallutajate saabumine.	Sinclair Hood considers that the most likely cause of the destruction of the Minos culture was precisely the arrival of the conquest.	[100, 91, 96]	95.66666666666667	[0.8975674955625244, 0.9814216926040136, 0.9980583701602151]	0.9590158527755844	-0.310241162776947	0.8978397387167517
1316	Miini sisaldavale kotile vastu tulnud noormees põgenes, demineerijad tegid lõhkekeha kahjutuks.	A young man who fled a house containing several, deincubators made the explosive unsound.	[17, 16, 18]	17.0	[-2.2550975415772707, -1.926857290299737, -1.4768801787803418]	-1.8862783368857832	-0.773733913898468	0.20988343115944538
5101	Nüüd on jutt sellest, et aru võrdleb asju omavahel.	Now we are talking about making a distinction between things.	[23, 36, 10]	23.0	[-1.993315928470645, -1.2063904310939828, -2.446018900578199]	-1.881908420047609	-0.5795667171478271	0.21094002202560133
5097	India peaminister Narendra Modi alustas kahepäevast visiiti Ameerika Ühendriikides Silicon Valley's.	Indian Prime Minister Narendra Modi started a two-day visit to the United States of America in Silicon Valley.	[80, 100, 89]	89.66666666666667	[0.4949620887624109, 0.9996617706525889, 0.6882604319190001]	0.7276280971113334	-0.1852882355451584	0.841893092995841
350	Sellest räägivad pühakud, ja kunstnikud saavad sellest aru.	It is worded by sacrosanct artists, and artists understand it.	[42, 59, 29]	43.333333333333336	[-0.9902503733322566, 0.008670537122622455, -1.12785038341693]	-0.7031434065421881	-0.5243489146232605	0.4959505594651205
3308	Oktoobrist 2002 kuni oktoobrini 2003 peeti roosipärjaaastat.	From October 2002 to October 2003, a Trojan Year was held.	[27, 23, 1]	17.0	[-1.5306005177365722, -1.0242269033759628, -2.016289862523797]	-1.5237057612121103	-0.4417417347431183	0.29754891449974225
3515	Mõlemas osariigis võitis valimised Rick Santorum, teiseks jäi Newt Gingrich.	In both countries, Rick Santorum won the elections; secondly, Newt Gingrich remained.	[79, 84, 82]	81.66666666666667	[0.4586486864167604, 0.6681304714467177, 0.5776758168102278]	0.5681516582245686	-0.27428138256073	0.8033336981755871
3485	Nendega sõlmisid rahuleppe nii leedulased, semgalid, kuralased kui saarlased.	They have signed a peace agreement with Lithuanians, semiles, Kurds and islands.	[100, 100, 100]	100.0	[1.0463418728498313, 1.1249782957469103, 1.32209936924058]	1.1644731792791072	-0.616273820400238	0.9475167331785377
5421	Otsuse tingisid süüdistused, mille kohaselt toetavad Uganda võimud mässuliste tegevust Kongo Demokraatlikus Vabariigis.	The accusations of support for rebel action in the Democratic Republic of Congo were the result of the verdict by the Ugandan authorities.	[62, 74, 68]	68.0	[-0.26978351412650253, 0.2613608455445319, 0.1096188910533485]	0.0337320741571259	-0.4270038306713104	0.6741177720765337
5100	Ent Frege võtab meie harjumustest üle hulkade olemasolu liiga helde eeldamise.	However, Frege takes advantage of our habits to presume the existence of strays too generously.	[27, 23, 25]	25.0	[-0.9799008245726613, -1.318230271796973, -1.7796654325525543]	-1.3592655096407296	-0.5693931579589844	0.33730849672357743
1101	Kui mittevastavus on väike, tullakse toime kunstliku, välise motivatsiooni abil.	If non-compliance is small, it can be done through artificial, external motivation.	[99, 100, 98]	99.0	[1.4074169510600858, 1.1249782957469103, 1.239385641192763]	1.25726029599992	-0.5002282857894897	0.969951489640658
5179	Kuid nende rüüsteretked Alpide suunal olid edutud.	However, their ravages towards the Alpine were unsuccessful.	[77, 100, 87]	88.0	[0.36271858948898755, 1.0991035183644302, 0.7844601369297701]	0.7487607482610626	-0.2761730551719665	0.8470027019447823
